"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000187608.10",4552.42245019576,1.07611365947113,0.408500036236563,2.63430493026432,0.0084309733480602,0.0329184106076079
"ENSG00000188157.15",2200.25420657053,0.748166408493052,0.281008230732192,2.66243592418499,0.00775773380436635,0.0308792601459597
"ENSG00000291156.1",54.3420230396841,0.367033303797385,0.357668161342271,1.02618388625917,0.304804915286256,0.471828465958583
"ENSG00000273443.1",15.297949206988,0.650676834827807,0.405645379405247,1.60405336252523,0.108702290689231,0.225731176845257
"ENSG00000217801.13",8.56440718264533,1.30253204004539,0.471327402972802,2.76353980657592,0.00571781175427473,0.0245525390589886
"ENSG00000237330.3",7.67729623370003,3.16658547634675,0.730140291336969,4.33695484815443,1.44470287432819e-05,0.000200673577848155
"ENSG00000131591.18",129.93979877593,0.110239496466953,0.204229875803675,0.539781440071603,0.589347768120521,0.729866158921204
"ENSG00000285812.1",6.49755367638584,0.146459115057016,0.462907661849346,0.316389481374973,0.751706899873656,0.848551069948703
"ENSG00000186891.14",47.483152218004,0.298285005675241,0.443087835542111,0.673196106388914,0.500822537961612,0.656731439156713
"ENSG00000186827.12",209.214604224691,1.18684955616058,0.405325780614917,2.92813734759239,0.00340999373892586,0.016241268344618
"ENSG00000078808.20",1388.2708785979,0.170945741274529,0.104425457787898,1.63701213186676,0.101627934677523,0.21455934236615
"ENSG00000176022.7",152.824271590099,-0.0950790009361127,0.196658722867758,-0.483472075632505,0.62876058249293,0.760799572080654
"ENSG00000160087.21",269.150181372083,0.149792197400106,0.138993721218644,1.07769038836276,0.281171949270248,0.446222139743674
"ENSG00000162572.21",12.7361028407619,0.532826619460536,0.369638627277332,1.44147981336585,0.149449176287087,0.284173756503767
"ENSG00000131584.19",381.832636065116,-0.0736942476087868,0.184207438526335,-0.400061192959106,0.689111446251711,0.80543075887111
"ENSG00000169972.13",44.7283616299928,0.0858691234811962,0.234273030386381,0.366534395101195,0.713966352044526,0.822810659112971
"ENSG00000127054.22",474.453821469441,0.194377325302323,0.111193411663267,1.74810110054871,0.0804465224662521,0.180688946063368
"ENSG00000240731.1",14.8896837971444,0.95625364977336,0.310139518265203,3.08330152546268,0.00204717614968614,0.0108089651473131
"ENSG00000224051.7",118.200992560784,-0.1095968733518,0.278439104495527,-0.393611642841496,0.693867784016539,0.808804465906412
"ENSG00000169962.5",17.9414661435313,0.737639734623358,0.393053446960952,1.87669066465823,0.0605605028540131,0.146459683514555
"ENSG00000107404.21",227.545756258906,0.0122190858306717,0.277459007519831,0.0440392472383453,0.964873119428417,0.981029925482301
"ENSG00000162576.17",46.3457613400167,-0.329519750166213,0.296920616620115,-1.10979073773043,0.267089211486424,0.430819835771872
"ENSG00000175756.14",265.939846662935,-0.0970259495967683,0.172726900356897,-0.561730392870412,0.574299723560279,0.718210781197088
"ENSG00000221978.13",999.728281586698,0.414830839037037,0.0887736496989565,4.6729050843779,2.96969027146125e-06,5.48930643244839e-05
"ENSG00000224870.9",120.195209201988,0.1402879089701,0.144757407616404,0.969124214643659,0.332483217403496,0.501587104438866
"ENSG00000242485.6",226.841042766588,-0.21964734610258,0.12528717331778,-1.75315110306994,0.0795760736245134,0.179268618035515
"ENSG00000272455.1",9.78796400735528,0.609533456626204,0.356951122781917,1.70761041981259,0.0877086536787878,0.192634363013613
"ENSG00000179403.12",22.2618279306392,-0.436545559500704,1.11479948800549,-0.391591101536775,0.695360363817587,0.809823760325698
"ENSG00000160072.20",180.805492042278,-0.105981783806104,0.154588891329767,-0.685571795582809,0.49298317219331,0.650275586213954
"ENSG00000197785.14",107.190556039119,-0.248994883182764,0.245488572227791,-1.01428299054067,0.310447738002353,0.477820762478274
"ENSG00000160075.12",660.432294001145,-0.212364544127419,0.0669180284776164,-3.17350270112118,0.00150611500374055,0.00849198592660231
"ENSG00000215014.5",12.5298159929152,0.744399753318102,0.389008229414756,1.91358356207018,0.0556733870527168,0.137813035586687
"ENSG00000228594.4",65.1828934908419,-0.77599979029924,0.287641445122216,-2.69780243236341,0.00697988513619254,0.028481881457688
"ENSG00000286989.1",9.43403415889152,-0.79076602652212,0.429741230742018,-1.84009811010392,0.0657538347183658,0.155580382172628
"ENSG00000272106.1",29.6359435843768,-0.37059206851777,0.228326222908816,-1.62308150065518,0.104571983646594,0.219303354110803
"ENSG00000197530.13",153.320757575424,0.562325974023423,0.243043500305762,2.31368447753586,0.020685035969802,0.0658580096415481
"ENSG00000248333.9",96.20439176242,0.177390261044826,0.138119936979347,1.28432046034998,0.19902985069787,0.348251927838891
"ENSG00000189339.12",384.074931792771,-0.345905427638527,0.250329941980799,-1.38179805780109,0.167033715573039,0.307611044482949
"ENSG00000293187.1",22.5370117163434,0.00936506748577826,0.215285528857924,0.0435006827233552,0.965302420308295,0.981355151392828
"ENSG00000269737.3",6.45507401225463,-0.515652955161651,0.381881296852044,-1.35029643874242,0.17692091423661,0.320756041997332
"ENSG00000008128.23",20.2678183080702,0.643182365236111,0.39065007685173,1.64644115884874,0.0996729650718259,0.21175577695531
"ENSG00000268575.1",16.4493800109418,0.0141318454415805,0.385554240989891,0.0366533264043412,0.970761423746935,0.984702604803089
"ENSG00000293188.1",39.1793532532911,-0.284130609625543,0.449811800717552,-0.631665530277974,0.527605456480866,0.680069545329407
"ENSG00000290854.1",15.3025889878592,-0.085081229813184,0.532074903310254,-0.159904609828164,0.872956217131832,0.926732212308145
"ENSG00000008130.15",3359.30863475859,-0.117563042861675,0.134112454723532,-0.876600485048362,0.380703675650133,0.548742031160453
"ENSG00000078369.19",2962.49746518828,-0.322604097629693,0.105313199921087,-3.06328264520903,0.0021892317677398,0.011408177387424
"ENSG00000162585.17",75.0646352254951,-0.116111279764071,0.153442006395733,-0.756711167244617,0.449222922963051,0.611789298153904
"ENSG00000157933.11",228.207003860734,0.225209342167234,0.237592230372556,0.947881762859399,0.343189650143876,0.512341932055192
